lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,diem_danh_gia,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut
1376.0,137,72,2024-11-16,2024-12-07,4.0,Đáng đọc,Đã đọc xong,97.0,Positive,4032.0,857.0,1458.0
1377.0,137,75,2024-01-21,2024-02-02,2.0,Không hay lắm,Đang đọc,42.0,Negative,4033.0,335.0,736.0
1378.0,137,68,2025-07-24,2025-08-06,4.0,Đọc một lần là nhớ mãi,Đang đọc,49.0,Positive,4034.0,100.0,205.0
1379.0,138,47,2024-07-09,2024-07-23,5.0,Đáng đọc,Chưa bắt đầu,4.0,Positive,4035.0,10.0,26.0
1380.0,138,41,2024-12-12,2024-12-18,3.0,Có vài điểm hay,Đã đọc xong,97.0,Positive,4036.0,304.0,545.0
1381.0,138,56,2025-03-26,2025-04-06,5.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4037.0,214.0,547.0
1382.0,138,4,2024-09-11,2024-10-11,2.0,Không hay lắm,Bỏ dở,39.0,Negative,4038.0,168.0,446.0
1383.0,138,25,2025-02-05,2025-03-06,5.0,Rất hay,Đã đọc xong,98.0,Positive,4039.0,164.0,362.0
1384.0,138,64,2025-09-29,2025-10-26,2.0,Không như kỳ vọng,Chưa bắt đầu,6.0,Negative,4040.0,14.0,36.0
1385.0,138,33,2024-11-23,2024-12-11,5.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,4041.0,796.0,2056.0
1386.0,138,39,2025-08-08,2025-08-21,1.0,Hơi khó đọc,Bỏ dở,25.0,Negative,4042.0,109.0,289.0
1387.0,139,61,2025-12-30,2025-12-31,5.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,4043.0,226.0,415.0
1388.0,139,30,2025-11-27,2025-12-21,3.0,Có vài điểm hay,Bỏ dở,49.0,Negative,4044.0,167.0,397.0
1389.0,139,64,2025-12-06,2025-12-31,3.0,Ổn,Đã đọc xong,96.0,Negative,4045.0,230.0,562.0
1390.0,139,65,2025-12-08,2025-12-30,4.0,Tuyệt vời,Đang đọc,45.0,Positive,4046.0,114.0,333.0
1391.0,139,79,2025-11-04,2025-11-24,3.0,Đáng tham khảo,Đã đọc xong,98.0,Neutral,4047.0,535.0,1315.0
1392.0,139,4,2025-11-19,2025-11-24,4.0,Rất hay,Đã đọc xong,100.0,Positive,4048.0,433.0,1186.0
1393.0,139,55,2025-12-08,2025-12-26,2.0,Hơi khó đọc,Đã đọc xong,96.0,Negative,4049.0,618.0,1190.0
1394.0,139,21,2025-11-14,2025-11-26,2.0,Không hay lắm,Bỏ dở,9.0,Negative,4050.0,38.0,78.0
1395.0,139,81,2025-10-31,2025-11-08,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,4051.0,545.0,923.0
1396.0,139,20,2025-11-26,2025-12-14,1.0,Nội dung yếu,Bỏ dở,29.0,Negative,4052.0,230.0,645.0
1397.0,139,46,2025-11-19,2025-12-05,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,10.0,Positive,4053.0,19.0,45.0
1398.0,140,80,2025-10-15,2025-11-01,4.0,Tuyệt vời,Đã đọc xong,98.0,Positive,4054.0,532.0,1217.0
1399.0,140,28,2025-12-08,2025-12-26,1.0,Hơi chán,Đang đọc,56.0,Negative,4055.0,250.0,482.0
1400.0,140,69,2025-11-24,2025-12-08,2.0,Hơi khó đọc,Bỏ dở,50.0,Negative,4056.0,441.0,1067.0
1401.0,140,96,2025-10-19,2025-11-04,4.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,4057.0,883.0,1833.0
1402.0,140,92,2025-12-20,2025-12-28,2.0,Không hay lắm,Bỏ dở,11.0,Negative,4058.0,89.0,165.0
1403.0,140,63,2025-10-17,2025-10-28,3.0,Đọc được,Chưa bắt đầu,8.0,Neutral,4059.0,31.0,78.0
1404.0,140,40,2025-12-28,2025-12-31,5.0,Đáng đọc,Chưa bắt đầu,6.0,Positive,4060.0,25.0,74.0
1405.0,140,1,2025-10-06,2025-11-02,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,4061.0,395.0,742.0
1406.0,141,7,2024-06-25,2024-07-10,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,4062.0,438.0,871.0
1407.0,141,64,2025-03-28,2025-04-15,5.0,Tuyệt vời,Đang đọc,25.0,Positive,4063.0,60.0,154.0
1408.0,141,5,2025-03-01,2025-03-08,2.0,Nội dung yếu,Đang đọc,37.0,Negative,4064.0,126.0,347.0
1409.0,141,11,2025-08-21,2025-08-27,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,4065.0,427.0,748.0
1410.0,141,86,2025-10-26,2025-11-22,2.0,Bình thường,Đã đọc xong,97.0,Negative,4066.0,850.0,1501.0
1411.0,141,93,2025-12-09,2025-12-13,2.0,Không phù hợp với mình,Chưa bắt đầu,8.0,Negative,4067.0,43.0,109.0
1412.0,141,91,2025-09-19,2025-10-17,1.0,Hơi khó đọc,Đang đọc,62.0,Negative,4068.0,436.0,1105.0
1413.0,141,100,2025-03-07,2025-03-11,4.0,Tuyệt vời,Đang đọc,23.0,Positive,4069.0,70.0,202.0
1414.0,141,53,2024-12-26,2025-01-05,4.0,Rất hay,Đã đọc xong,95.0,Positive,4070.0,547.0,1097.0
1415.0,141,48,2024-06-22,2024-07-16,1.0,Nội dung yếu,Bỏ dở,19.0,Negative,4071.0,55.0,142.0
1416.0,141,56,2024-01-23,2024-02-08,3.0,Ổn,Đang đọc,72.0,Negative,4072.0,154.0,375.0
1417.0,142,31,2025-01-23,2025-01-31,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,4073.0,383.0,696.0
1418.0,142,78,2024-10-09,2024-10-14,3.0,Có vài điểm hay,Bỏ dở,22.0,Neutral,4074.0,147.0,230.0
1419.0,142,59,2024-10-07,2024-10-23,5.0,Đáng đọc,Đã đọc xong,99.0,Positive,4075.0,298.0,765.0
1420.0,142,63,2025-10-01,2025-10-09,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,4076.0,370.0,931.0
1421.0,142,18,2024-07-12,2024-07-25,4.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,4077.0,500.0,800.0
1422.0,142,35,2024-03-16,2024-04-07,4.0,Tuyệt vời,Chưa bắt đầu,7.0,Positive,4078.0,40.0,90.0
1423.0,142,32,2024-03-11,2024-03-21,3.0,Đáng tham khảo,Đã đọc xong,95.0,Neutral,4079.0,715.0,1884.0
1424.0,142,16,2025-11-22,2025-11-27,3.0,Tạm ổn,Đã đọc xong,97.0,Positive,4080.0,338.0,697.0
1425.0,142,54,2025-12-15,2025-12-19,5.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,4081.0,775.0,2021.0
1426.0,143,21,2025-12-28,2025-12-31,1.0,Không như kỳ vọng,Bỏ dở,23.0,Negative,4082.0,98.0,271.0
1427.0,143,40,2025-12-13,2025-12-26,4.0,Tuyệt vời,Đã đọc xong,99.0,Positive,4083.0,414.0,1118.0
1428.0,143,47,2025-12-25,2025-12-31,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,4084.0,262.0,566.0
1429.0,143,90,2025-12-03,2025-12-08,2.0,Không hay lắm,Chưa bắt đầu,1.0,Negative,4085.0,8.0,19.0
1430.0,143,6,2025-12-07,2025-12-16,5.0,Tuyệt vời,Đã đọc xong,96.0,Positive,4086.0,792.0,1468.0
1431.0,143,74,2025-12-05,2025-12-21,1.0,Không như kỳ vọng,Bỏ dở,24.0,Negative,4087.0,82.0,153.0
1432.0,144,82,2025-11-04,2025-11-13,3.0,Đáng tham khảo,Đã đọc xong,98.0,Negative,4088.0,560.0,1157.0
1433.0,144,35,2025-09-23,2025-10-10,4.0,Cực kỳ cuốn hút,Đang đọc,59.0,Positive,4089.0,339.0,925.0
1434.0,144,43,2025-12-15,2025-12-31,4.0,Đáng đọc,Đã đọc xong,98.0,Positive,4090.0,722.0,1904.0
1435.0,144,41,2025-08-10,2025-09-01,2.0,Ổn áp,Đang đọc,55.0,Negative,4091.0,172.0,356.0
1436.0,144,78,2025-08-12,2025-08-29,5.0,Đáng đọc,Đã đọc xong,99.0,Positive,4092.0,663.0,1325.0
1437.0,144,62,2025-11-25,2025-12-13,2.0,Bình thường,Đã đọc xong,96.0,Negative,4093.0,642.0,1436.0
1438.0,145,59,2025-11-22,2025-11-27,1.0,Hơi khó đọc,Đang đọc,22.0,Negative,4094.0,66.0,191.0
1439.0,145,56,2025-08-05,2025-08-14,3.0,Ổn,Bỏ dở,21.0,Negative,4095.0,44.0,112.0
1440.0,145,58,2025-12-04,2025-12-29,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,4096.0,563.0,1465.0
1441.0,145,71,2025-08-26,2025-09-13,4.0,Rất hay,Đã đọc xong,97.0,Positive,4097.0,841.0,2141.0
1442.0,145,47,2025-12-07,2025-12-14,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,4098.0,262.0,492.0
1443.0,145,91,2025-11-26,2025-12-17,1.0,Hơi chán,Chưa bắt đầu,2.0,Negative,4099.0,14.0,37.0
1444.0,146,97,2024-07-30,2024-08-18,4.0,Nội dung sâu sắc,Chưa bắt đầu,10.0,Positive,4100.0,32.0,83.0
1445.0,146,55,2025-11-03,2025-11-29,5.0,Recommend cho mọi người,Chưa bắt đầu,1.0,Positive,4101.0,6.0,16.0
1446.0,146,56,2024-06-26,2024-07-22,4.0,Nội dung sâu sắc,Đã đọc xong,100.0,Positive,4102.0,214.0,323.0
1447.0,146,96,2024-03-15,2024-04-13,1.0,Hơi khó đọc,Đang đọc,26.0,Negative,4103.0,231.0,528.0
1448.0,146,81,2025-07-26,2025-08-07,1.0,Bình thường,Bỏ dở,15.0,Negative,4104.0,83.0,147.0
1449.0,146,11,2024-02-09,2024-02-18,1.0,Không phù hợp với mình,Đang đọc,52.0,Negative,4105.0,234.0,550.0
1450.0,146,72,2024-04-29,2024-05-07,4.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4106.0,884.0,1669.0
1451.0,146,28,2024-11-16,2024-12-03,1.0,Nội dung yếu,Bỏ dở,44.0,Negative,4107.0,196.0,317.0
1452.0,146,60,2023-12-21,2024-01-05,4.0,Tuyệt vời,Đã đọc xong,95.0,Positive,4108.0,767.0,1700.0
1453.0,146,24,2025-08-13,2025-09-09,4.0,Rất hay,Đã đọc xong,95.0,Positive,4109.0,853.0,2130.0
1454.0,146,37,2025-12-11,2025-12-15,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,4110.0,574.0,1380.0
1455.0,146,94,2025-11-12,2025-11-23,3.0,Đáng tham khảo,Chưa bắt đầu,7.0,Neutral,4111.0,11.0,22.0
1456.0,147,48,2025-10-16,2025-10-31,1.0,Hơi chán,Bỏ dở,13.0,Negative,4112.0,37.0,103.0
1457.0,147,45,2024-08-13,2024-09-07,2.0,Không phù hợp với mình,Bỏ dở,20.0,Negative,4113.0,123.0,298.0
1458.0,147,35,2025-09-05,2025-10-05,2.0,Không hay lắm,Đang đọc,46.0,Negative,4114.0,264.0,786.0
1459.0,147,51,2024-09-25,2024-09-28,3.0,Đáng tham khảo,Bỏ dở,7.0,Negative,4115.0,59.0,109.0
1460.0,147,90,2025-03-11,2025-03-26,2.0,Hơi khó đọc,Bỏ dở,10.0,Negative,4116.0,84.0,244.0
1461.0,147,56,2025-03-02,2025-03-26,4.0,Nội dung sâu sắc,Chưa bắt đầu,1.0,Positive,4117.0,2.0,4.0
1462.0,147,53,2025-10-30,2025-11-06,5.0,Rất hay,Chưa bắt đầu,9.0,Positive,4118.0,51.0,86.0
1463.0,147,83,2024-01-29,2024-02-10,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,8.0,Positive,4119.0,69.0,196.0
1464.0,147,8,2024-02-27,2024-03-16,1.0,Không như kỳ vọng,Bỏ dở,20.0,Negative,4120.0,149.0,261.0
1465.0,147,50,2025-09-06,2025-10-01,5.0,Rất hay,Đã đọc xong,98.0,Positive,4121.0,330.0,574.0
1466.0,147,47,2024-09-30,2024-10-15,3.0,Đáng tham khảo,Bỏ dở,19.0,Negative,4122.0,50.0,146.0
1467.0,147,14,2025-09-17,2025-09-23,3.0,Đáng tham khảo,Bỏ dở,39.0,Neutral,4123.0,292.0,477.0
1468.0,147,1,2025-10-09,2025-10-22,5.0,Đáng đọc,Chưa bắt đầu,9.0,Positive,4124.0,36.0,88.0
1469.0,147,63,2024-11-21,2024-12-16,3.0,Ổn,Bỏ dở,29.0,Neutral,4125.0,113.0,333.0
1470.0,148,34,2025-11-07,2025-11-28,5.0,Recommend cho mọi người,Chưa bắt đầu,1.0,Positive,4126.0,8.0,13.0
1471.0,148,33,2025-04-02,2025-04-17,3.0,Ổn,Đang đọc,20.0,Positive,4127.0,161.0,370.0
1472.0,148,38,2025-12-31,2025-12-31,3.0,Tạm ổn,Chưa bắt đầu,5.0,Neutral,4128.0,28.0,63.0
1473.0,148,16,2025-08-28,2025-09-18,2.0,Không phù hợp với mình,Đã đọc xong,98.0,Negative,4129.0,342.0,675.0
1474.0,148,45,2025-12-15,2025-12-27,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,7.0,Positive,4130.0,43.0,103.0
1475.0,148,12,2025-01-06,2025-02-01,1.0,Bình thường,Bỏ dở,49.0,Negative,4131.0,414.0,812.0
1476.0,148,51,2025-10-11,2025-10-17,5.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4132.0,856.0,1919.0
1477.0,149,54,2024-11-03,2024-11-15,2.0,Không hay lắm,Chưa bắt đầu,10.0,Negative,4133.0,77.0,178.0
1478.0,149,8,2024-07-15,2024-07-31,2.0,Hơi khó đọc,Bỏ dở,27.0,Negative,4134.0,201.0,323.0
1479.0,149,48,2024-03-25,2024-04-06,3.0,Đáng tham khảo,Bỏ dở,17.0,Neutral,4135.0,49.0,80.0
1480.0,149,21,2024-06-16,2024-07-13,3.0,Đáng tham khảo,Bỏ dở,8.0,Negative,4136.0,34.0,84.0
1481.0,149,97,2025-11-18,2025-11-25,3.0,Tạm ổn,Đang đọc,50.0,Positive,4137.0,163.0,297.0
1482.0,149,30,2023-09-28,2023-10-24,3.0,Đọc được,Bỏ dở,28.0,Neutral,4138.0,95.0,239.0
1483.0,149,99,2023-06-22,2023-07-07,2.0,Không hay lắm,Chưa bắt đầu,6.0,Negative,4139.0,9.0,14.0
1484.0,149,32,2025-04-20,2025-04-28,5.0,Recommend cho mọi người,Chưa bắt đầu,1.0,Positive,4140.0,7.0,16.0
1485.0,149,95,2023-06-24,2023-07-17,1.0,Hơi chán,Bỏ dở,20.0,Negative,4141.0,159.0,295.0
1486.0,149,100,2025-05-20,2025-06-01,3.0,Đáng tham khảo,Bỏ dở,16.0,Neutral,4142.0,49.0,130.0
1487.0,149,7,2023-02-23,2023-03-22,4.0,Nội dung sâu sắc,Đang đọc,72.0,Positive,4143.0,325.0,795.0
1488.0,149,25,2025-02-20,2025-03-06,2.0,Không phù hợp với mình,Đã đọc xong,95.0,Negative,4144.0,159.0,391.0
1489.0,149,68,2025-07-02,2025-07-12,5.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,4145.0,202.0,385.0
1490.0,150,14,2025-11-17,2025-11-25,1.0,Hơi khó đọc,Đang đọc,64.0,Negative,4146.0,479.0,1118.0
1491.0,150,82,2025-11-16,2025-12-14,1.0,Hơi chán,Chưa bắt đầu,7.0,Negative,4147.0,40.0,105.0
1492.0,150,27,2025-06-01,2025-06-25,5.0,Cực kỳ cuốn hút,Chưa bắt đầu,2.0,Positive,4148.0,15.0,22.0
1493.0,150,56,2025-10-01,2025-10-29,3.0,Tạm ổn,Đã đọc xong,95.0,Positive,4149.0,203.0,331.0
1494.0,150,68,2025-06-26,2025-07-26,1.0,Ổn áp,Bỏ dở,10.0,Negative,4150.0,20.0,40.0
1495.0,150,89,2025-11-20,2025-11-28,1.0,Không như kỳ vọng,Đang đọc,80.0,Negative,4151.0,163.0,317.0
1496.0,150,96,2025-11-07,2025-12-05,4.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,4152.0,883.0,2245.0
1497.0,150,62,2025-11-09,2025-11-23,1.0,Hơi chán,Bỏ dở,37.0,Negative,4153.0,247.0,615.0
1498.0,150,43,2025-03-09,2025-03-19,4.0,Tuyệt vời,Đã đọc xong,96.0,Positive,4154.0,707.0,2075.0
1499.0,150,80,2025-12-20,2025-12-31,3.0,Ổn,Đã đọc xong,97.0,Neutral,4155.0,526.0,1121.0
1500.0,150,19,2025-11-23,2025-12-04,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,4156.0,473.0,1033.0
1501.0,150,47,2025-06-25,2025-07-19,2.0,Không như kỳ vọng,Đang đọc,64.0,Negative,4157.0,171.0,274.0
1502.0,150,9,2025-07-02,2025-07-25,3.0,Ổn,Bỏ dở,17.0,Negative,4158.0,151.0,375.0
1503.0,151,86,2025-12-25,2025-12-31,3.0,Ổn,Đã đọc xong,95.0,Neutral,4159.0,833.0,1757.0
1504.0,151,23,2025-11-20,2025-12-13,5.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,4160.0,571.0,1600.0
1505.0,151,62,2025-11-06,2025-11-17,5.0,Tuyệt vời,Đã đọc xong,98.0,Positive,4161.0,655.0,1354.0
1506.0,151,22,2025-10-22,2025-11-19,5.0,Nội dung sâu sắc,Chưa bắt đầu,2.0,Positive,4162.0,13.0,30.0
1507.0,151,49,2025-12-10,2025-12-16,5.0,Nội dung sâu sắc,Đang đọc,64.0,Positive,4163.0,503.0,1170.0
1508.0,151,64,2025-12-25,2025-12-31,3.0,Tạm ổn,Chưa bắt đầu,2.0,Negative,4164.0,4.0,8.0
1509.0,151,57,2025-12-16,2025-12-31,4.0,Hay hơn mong đợi,Đang đọc,74.0,Positive,4165.0,617.0,1473.0
1510.0,151,4,2025-11-11,2025-11-14,1.0,Nội dung yếu,Bỏ dở,50.0,Negative,4166.0,216.0,370.0
1511.0,152,100,2025-12-11,2025-12-19,4.0,Nội dung sâu sắc,Đang đọc,42.0,Positive,4167.0,128.0,244.0
1512.0,152,39,2025-12-07,2025-12-26,3.0,Đọc được,Chưa bắt đầu,3.0,Neutral,4168.0,13.0,37.0
1513.0,152,7,2025-12-05,2025-12-31,5.0,Đáng đọc,Đã đọc xong,95.0,Positive,4169.0,429.0,1113.0
1514.0,152,98,2025-10-25,2025-11-02,3.0,Đáng tham khảo,Đang đọc,25.0,Neutral,4170.0,108.0,292.0
1515.0,152,87,2025-10-15,2025-10-31,2.0,Không phù hợp với mình,Bỏ dở,13.0,Negative,4171.0,96.0,218.0
1516.0,152,53,2025-12-21,2025-12-31,4.0,Rất hay,Đã đọc xong,95.0,Positive,4172.0,547.0,1406.0
1517.0,152,96,2025-12-21,2025-12-31,4.0,Rất hay,Đã đọc xong,100.0,Positive,4173.0,892.0,2150.0
1518.0,152,36,2025-11-04,2025-11-28,2.0,Nội dung yếu,Chưa bắt đầu,8.0,Negative,4174.0,69.0,111.0
1519.0,152,92,2025-10-31,2025-11-19,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,4175.0,771.0,1353.0
1520.0,152,83,2025-10-28,2025-11-10,5.0,Đáng đọc,Chưa bắt đầu,3.0,Positive,4176.0,26.0,50.0
1521.0,152,59,2025-12-14,2025-12-26,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,4177.0,286.0,522.0
1522.0,153,89,2025-09-02,2025-09-16,3.0,Đọc được,Đã đọc xong,98.0,Negative,4178.0,199.0,300.0
1523.0,153,72,2025-10-05,2025-10-20,4.0,Tuyệt vời,Đã đọc xong,95.0,Positive,4179.0,839.0,1365.0
1524.0,153,8,2025-12-28,2025-12-31,4.0,Rất hay,Đang đọc,78.0,Positive,4180.0,582.0,1008.0
1525.0,153,66,2025-10-22,2025-11-01,3.0,Đáng tham khảo,Đang đọc,43.0,Negative,4181.0,104.0,295.0
1526.0,153,86,2025-10-26,2025-11-01,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,10.0,Positive,4182.0,87.0,148.0
1527.0,153,69,2025-12-08,2025-12-11,3.0,Có vài điểm hay,Đã đọc xong,100.0,Positive,4183.0,883.0,1377.0
1528.0,154,60,2022-12-02,2022-12-18,2.0,Bình thường,Đang đọc,51.0,Negative,4184.0,412.0,1082.0
1529.0,154,49,2024-06-29,2024-07-18,1.0,Hơi chán,Bỏ dở,29.0,Negative,4185.0,227.0,666.0
1530.0,154,5,2022-05-16,2022-05-23,3.0,Tạm ổn,Đã đọc xong,99.0,Neutral,4186.0,338.0,533.0
1531.0,154,24,2024-03-03,2024-03-19,4.0,Hay hơn mong đợi,Chưa bắt đầu,0.0,Positive,4187.0,0.0,0.0
1532.0,154,92,2024-12-23,2024-12-28,3.0,Ổn,Bỏ dở,20.0,Positive,4188.0,162.0,288.0
1533.0,154,29,2023-10-30,2023-11-26,5.0,Tuyệt vời,Đã đọc xong,97.0,Positive,4189.0,576.0,1439.0
1534.0,154,68,2024-08-28,2024-09-06,1.0,Nội dung yếu,Đang đọc,70.0,Negative,4190.0,143.0,254.0
1535.0,154,38,2025-07-26,2025-08-18,1.0,Nội dung yếu,Bỏ dở,19.0,Negative,4191.0,109.0,229.0
1536.0,155,28,2025-04-27,2025-05-16,5.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4192.0,447.0,895.0
1537.0,155,22,2025-07-09,2025-07-13,1.0,Ổn áp,Đang đọc,61.0,Negative,4193.0,397.0,661.0
1538.0,155,58,2025-03-13,2025-03-24,2.0,Bình thường,Chưa bắt đầu,6.0,Negative,4194.0,35.0,99.0
1539.0,155,3,2024-09-08,2024-09-12,5.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4195.0,455.0,877.0
1540.0,155,82,2024-12-17,2025-01-08,4.0,Hay hơn mong đợi,Đã đọc xong,96.0,Positive,4196.0,549.0,1122.0
1541.0,155,29,2025-01-11,2025-01-17,5.0,Cực kỳ cuốn hút,Đã đọc xong,95.0,Positive,4197.0,564.0,1126.0
1542.0,155,13,2025-03-11,2025-04-06,3.0,Tạm ổn,Bỏ dở,38.0,Negative,4198.0,176.0,435.0
1543.0,155,7,2024-10-07,2024-10-28,4.0,Đáng đọc,Đã đọc xong,95.0,Positive,4199.0,429.0,669.0
1544.0,155,52,2024-09-17,2024-09-26,1.0,Bình thường,Bỏ dở,11.0,Negative,4200.0,31.0,60.0
1545.0,156,29,2025-02-05,2025-03-04,3.0,Đáng tham khảo,Chưa bắt đầu,8.0,Negative,4201.0,47.0,114.0
1546.0,156,74,2024-11-28,2024-12-14,4.0,Rất hay,Đã đọc xong,98.0,Positive,4202.0,338.0,591.0
1547.0,156,98,2025-02-16,2025-03-13,1.0,Không hay lắm,Chưa bắt đầu,4.0,Negative,4203.0,17.0,45.0
1548.0,156,22,2025-09-19,2025-09-28,2.0,Hơi chán,Bỏ dở,30.0,Negative,4204.0,195.0,340.0
1549.0,156,8,2025-10-18,2025-11-06,5.0,Nội dung sâu sắc,Đã đọc xong,98.0,Positive,4205.0,732.0,1325.0
1550.0,156,19,2024-09-30,2024-10-08,1.0,Không phù hợp với mình,Đang đọc,57.0,Negative,4206.0,269.0,606.0
1551.0,156,27,2025-10-02,2025-10-21,3.0,Ổn,Đã đọc xong,96.0,Negative,4207.0,721.0,1210.0
1552.0,156,59,2025-01-21,2025-01-25,1.0,Nội dung yếu,Đang đọc,38.0,Negative,4208.0,114.0,332.0
1553.0,156,76,2025-02-18,2025-02-25,5.0,Tuyệt vời,Đã đọc xong,95.0,Positive,4209.0,782.0,2333.0
1554.0,156,97,2025-01-14,2025-02-03,4.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,4210.0,327.0,649.0
1555.0,157,78,2023-12-09,2024-01-04,3.0,Ổn,Chưa bắt đầu,2.0,Positive,4211.0,13.0,32.0
1556.0,157,40,2025-10-03,2025-10-30,1.0,Hơi khó đọc,Chưa bắt đầu,9.0,Negative,4212.0,37.0,107.0
1557.0,157,100,2024-01-17,2024-02-16,3.0,Đáng tham khảo,Bỏ dở,43.0,Positive,4213.0,132.0,241.0
1558.0,157,23,2024-01-29,2024-02-07,4.0,Cực kỳ cuốn hút,Đang đọc,71.0,Positive,4214.0,418.0,906.0
1559.0,157,60,2025-05-15,2025-06-10,4.0,Đáng đọc,Đang đọc,29.0,Positive,4215.0,234.0,525.0
1560.0,157,86,2024-08-11,2024-08-19,2.0,Không phù hợp với mình,Chưa bắt đầu,2.0,Negative,4216.0,17.0,49.0
1561.0,157,44,2023-10-30,2023-11-22,3.0,Đáng tham khảo,Đã đọc xong,97.0,Positive,4217.0,219.0,554.0
1562.0,157,49,2023-11-07,2023-11-12,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,98.0,Positive,4218.0,770.0,1270.0
1563.0,157,11,2024-10-19,2024-10-26,3.0,Đáng tham khảo,Bỏ dở,5.0,Positive,4219.0,22.0,45.0
1564.0,157,88,2023-08-19,2023-09-17,5.0,Cực kỳ cuốn hút,Đã đọc xong,100.0,Positive,4220.0,582.0,1089.0
1565.0,157,2,2023-07-23,2023-08-03,3.0,Đọc được,Đã đọc xong,100.0,Positive,4221.0,748.0,1730.0
1566.0,157,53,2025-08-13,2025-08-26,2.0,Nội dung yếu,Chưa bắt đầu,1.0,Negative,4222.0,5.0,11.0
1567.0,158,60,2022-06-17,2022-07-16,3.0,Đáng tham khảo,Đã đọc xong,99.0,Neutral,4223.0,799.0,1368.0
1568.0,158,24,2023-08-07,2023-08-10,4.0,Nội dung sâu sắc,Đã đọc xong,98.0,Positive,4224.0,880.0,1618.0
1569.0,158,43,2024-06-30,2024-07-24,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,1.0,Positive,4225.0,7.0,20.0
1570.0,158,46,2023-08-07,2023-08-13,3.0,Ổn,Chưa bắt đầu,4.0,Positive,4226.0,7.0,14.0
1571.0,158,65,2024-05-12,2024-05-17,2.0,Nội dung yếu,Chưa bắt đầu,9.0,Negative,4227.0,22.0,47.0
1572.0,158,23,2024-03-20,2024-04-11,3.0,Có vài điểm hay,Đã đọc xong,98.0,Neutral,4228.0,577.0,1406.0
1573.0,158,35,2023-12-13,2023-12-27,4.0,Recommend cho mọi người,Chưa bắt đầu,4.0,Positive,4229.0,23.0,66.0
1574.0,158,9,2022-10-08,2022-11-05,4.0,Cực kỳ cuốn hút,Đã đọc xong,96.0,Positive,4230.0,857.0,1697.0
1575.0,158,73,2024-07-12,2024-07-29,1.0,Hơi chán,Bỏ dở,35.0,Negative,4231.0,119.0,281.0
1576.0,158,92,2023-11-26,2023-12-03,3.0,Có vài điểm hay,Đã đọc xong,96.0,Negative,4232.0,779.0,1541.0
1577.0,158,38,2024-09-19,2024-10-07,3.0,Có vài điểm hay,Bỏ dở,31.0,Neutral,4233.0,179.0,305.0
1578.0,158,84,2023-09-20,2023-10-05,5.0,Hay hơn mong đợi,Đang đọc,51.0,Positive,4234.0,181.0,416.0
1579.0,158,18,2023-08-19,2023-09-03,5.0,Tuyệt vời,Đã đọc xong,100.0,Positive,4235.0,500.0,1277.0
1580.0,159,52,2025-09-10,2025-09-16,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,4236.0,276.0,536.0
1581.0,159,1,2025-09-12,2025-10-11,2.0,Không như kỳ vọng,Chưa bắt đầu,6.0,Negative,4237.0,24.0,65.0
1582.0,159,29,2025-08-21,2025-09-16,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,4238.0,594.0,1544.0
